0.09312811 0.08289386 -0.00068727 -0.00738041 -0.0192709 28.91504799 0.25642917 0.24919641 0.00376206 0.00408677 0.04845217
0.18612558 0.16578214 -0.00168155 -0.01435128 -0.03840694 58.38253163 0.26942725 0.27255875 0.00751304 0.00801569 0.04859437
0.37211989 0.33155866 -0.00288915 -0.02870469 -0.07692238 116.79392107 0.30823463 0.29641488 0.01535334 0.01637018 0.04898984
0.46498609 0.41444133 -0.00194464 -0.03595468 -0.0930618 146.37732065 0.28397148 0.26986791 0.02007904 0.02135322 0.05478686
0.46498577 0.41444132 0.00277018 -0.03760236 -0.08537098 146.45033288 0.34068921 0.31074552 0.02167403 0.02290544 0.05472885
0.45790373 0.41404665 0.0091933 -0.03830111 -0.07269394 148.34560998 0.23167397 0.23139987 0.02481725 0.02483715 0.05300005
0.44369559 0.41325485 0.01322264 -0.03171416 -0.06383994 149.87327981 0.19150356 0.18952133 0.02834904 0.02723918 0.05048687
0.42948739 0.41246306 0.0181151 -0.01607736 -0.04777402 149.81261629 0.22570995 0.24257316 0.03452243 0.03206758 0.05621409
0.42946526 0.41246182 0.0198015 -0.00383081 -0.03083655 149.1492541 0.26522625 0.26460325 0.04027389 0.03629374 0.05019227
0.42893903 0.39354706 0.01009811 -0.00376355 -0.03188955 149.21206386 0.22572904 0.22662354 0.04002304 0.03513717 0.05381858
0.42788331 0.37460279 -0.00083755 -0.01255299 -0.04701681 150.00226665 0.2091482 0.21369534 0.0357213 0.03092798 0.0587864 
0.42682758 0.36510124 -0.00931957 -0.02842331 -0.05723519 149.42703905 0.22640979 0.2094961 0.03225352 0.02745888 0.05853754
0.42682594 0.36510115 -0.01332813 -0.04698742 -0.05600639 149.75399828 0.22535758 0.19167729 0.02899919 0.02474137 0.05377035
0.42682594 0.36510115 -0.01341959 -0.06240276 -0.04857284 150.03386284 0.22617332 0.20836811 0.02677229 0.02321506 0.04616682
0.42682594 0.36510115 -0.01158988 -0.06755678 -0.0467698 150.17030332 0.2250559 0.22490001 0.02600615 0.02336793 0.04816114
0.42682594 0.36510115 -0.00939215 -0.06839546 -0.04684627 150.28040458 0.19079649 0.1731322 0.02600371 0.02413605 0.05100497
0.42682594 0.36510115 -0.00797934 -0.06645536 -0.04746503 150.71748406 0.26043698 0.24518188 0.02610567 0.02461725 0.04581463
0.42682594 0.36510115 -0.00698908 -0.06331811 -0.04761169 150.63386074 0.18901453 0.17229192 0.02635437 0.02481457 0.05252719
0.42682594 0.36510115 -0.00604535 -0.05864687 -0.04911306 150.84170511 0.16932912 0.15278014 0.02698228 0.0250121 0.05031492
0.42682594 0.36510115 -0.00423572 -0.05052703 -0.04243548 151.98651256 0.15415013 0.15510537 0.0300271 0.02680796 0.04935162
0.42682594 0.36510115 -0.00051246 -0.03890314 -0.02845322 152.50121311 0.15494931 0.15488996 0.034804 0.02952459 0.04985772
0.42682594 0.36510115 0.00142135 -0.03058869 -0.01406911 150.4772408 0.19349284 0.15865105 0.03854692 0.03121461 0.04906629
0.42682594 0.36510115 0.00158162 -0.02588764 -0.00328804 149.24000804 0.19260932 0.15672038 0.04082172 0.03228751 0.05193059
0.42682594 0.36510115 0.00126682 -0.0244074 -0.00033821 149.48939762 0.13907174 0.13755277 0.04178041 0.03326207 0.05101823
0.42682594 0.36510115 0.00327704 -0.02368128 -0.00517938 150.12201704 0.19065673 0.17277387 0.04158242 0.03409302 0.05248302
0.42682594 0.36510115 0.00494508 -0.02307254 -0.00660433 149.65887879 0.15608476 0.15687807 0.04031411 0.03381241 0.05366005
0.42682594 0.36510115 0.0055215 -0.02284981 -0.00524047 149.28610116 0.17640639 0.1912785 0.03922234 0.03345699 0.05250509
0.42682594 0.36510115 0.00542544 -0.02334596 -0.00471631 149.36277983 0.19350341 0.19259327 0.03867889 0.032897 0.0558718 
0.42682594 0.36510115 0.00512827 -0.024387 -0.00564269 149.73556692 0.10654894 0.10656669 0.03872493 0.03216584 0.05224908
0.42682594 0.36510115 0.00586389 -0.02495322 -0.00944102 148.65019341 0.15707096 0.13946953 0.04027777 0.0330597 0.05274178
0.42682594 0.36510115 0.00825235 -0.02495799 -0.01138612 148.7208795 0.15759493 0.17351063 0.04209402 0.03456698 0.0512747 
0.42682594 0.36510115 0.01133 -0.0246287 -0.01070069 149.22700828 0.1237612 0.12262728 0.04299975 0.03545524 0.05318332
0.42682594 0.36510115 0.01450194 -0.02328323 -0.00908605 150.87305923 0.17793634 0.1768947 0.04217041 0.03474486 0.05383322
0.42726857 0.36906028 0.01598082 -0.02127659 -0.01174447 150.59780875 0.19845903 0.21390062 0.04083926 0.03403947 0.05857313
0.42801611 0.38798738 0.01928079 -0.0189083 -0.0097165 146.6105044 0.25741881 0.27261989 0.04032371 0.03540395 0.03708086
0.42951446 0.40144806 0.02540971 -0.01688011 0.00095882 143.08640746 0.23271229 0.23119802 0.04280344 0.04067033 0.06368801
0.42973743 0.40146049 0.03168343 -0.01314475 0.00881052 142.96670941 0.22808693 0.22645649 0.04681532 0.04672129 0.06059927
0.42987447 0.39595987 0.03369802 -0.01490292 0.00200568 144.7041119 0.22340098 0.25665621 0.04810758 0.0475227 0.05893931
0.42960039 0.4069611 0.03569536 -0.0159854 0.01303562 143.59951253 0.24590289 0.27573012 0.04526575 0.0446816 0.03927793
0.42946431 0.41246177 0.03874248 -0.00723005 0.04370338 143.91428004 0.28246072 0.31682447 0.04413254 0.04605454 0.03428055
0.42946526 0.41246182 0.03767133 0.00153546 0.05494462 144.9103861 0.24604318 0.26182148 0.04541673 0.04846261 0.04737482
0.42946526 0.41246182 0.03408953 0.00062332 0.0431863 147.38582021 0.22885713 0.25961681 0.04448665 0.04694667 0.05047112
0.42946526 0.41246182 0.02917933 -0.00076549 0.01963744 148.75153781 0.22888316 0.26551448 0.04162569 0.04167285 0.04467302
0.42946526 0.40301911 0.0285211 0.00484633 0.01179654 149.55025911 0.24166899 0.22469296 0.03997889 0.0396653 0.05342157
0.42841117 0.38407493 0.02549035 0.00360089 0.00262242 151.24946281 0.19048397 0.19075571 0.03957475 0.03821231 0.04889907
0.42735545 0.36513065 0.01835512 0.00171028 -0.00678802 151.9401856 0.24121012 0.24137971 0.04040078 0.03677646 0.05403719
0.42682594 0.36510115 0.01109246 -0.00291088 -0.01059748 152.11469357 0.29029937 0.28826189 0.04092804 0.03477004 0.05239923
0.42682594 0.36510115 0.01134629 -0.00254915 -0.00906504 152.33003643 0.2629291 0.25693545 0.04121288 0.03455177 0.05154037
0.42682594 0.36510115 0.01276918 -0.00139208 -0.00818275 152.13474291 0.29625914 0.29424096 0.04060924 0.03433414 0.05223931
0.42682594 0.36510115 0.01347092 -0.00164741 -0.00738704 152.17614793 0.24305225 0.24231339 0.0405149 0.03451412 0.05124408
0.42682594 0.36510115 0.01224725 -0.00231872 -0.00696619 152.6369549 0.2918671 0.27311692 0.04136347 0.03500562 0.05649316
0.42682594 0.37454386 0.01110362 -0.00216541 -0.0104491 149.24597147 0.28035255 0.262483 0.04172117 0.0355226 0.02316115
0.4273538 0.37457328 0.01159522 0.00034783 -0.01665794 148.50340063 0.27653372 0.27411683 0.04272704 0.03692108 0.05280576
0.4273538 0.37457328 0.01292626 0.00345389 -0.02386455 148.54857791 0.25752783 0.2574093 0.04376398 0.03891352 0.05588643
0.42682758 0.36510124 0.01429728 0.00740953 -0.02541525 151.01787974 0.25982566 0.25672615 0.04568081 0.04105569 0.05390943
0.42682594 0.36510115 0.01523324 0.01211152 -0.02283885 150.43629881 0.22464119 0.22396886 0.04760954 0.04362168 0.05424556
0.4274892 0.36907257 0.01364497 0.00708679 -0.02676766 149.68346602 0.24152766 0.24233699 0.04608145 0.04261989 0.05344011
0.42748989 0.36907261 0.01048608 -0.00057487 -0.03454969 149.95766069 0.19281835 0.1929734 0.04338313 0.0401757 0.0564363 
0.42704726 0.36511348 0.0077743 -0.00459155 -0.04082992 151.33241556 0.22348412 0.25615081 0.04035911 0.03767474 0.05500152
0.42682594 0.36510115 0.00706782 -0.00425144 -0.04249391 151.02324324 0.21031437 0.22737064 0.03886063 0.0363145 0.05649924
0.42682594 0.36510115 0.00682533 -0.00345373 -0.0410981 150.76518166 0.19172872 0.22541929 0.03882663 0.03613828 0.0549546 
0.42682594 0.36510115 0.005909 -0.00525852 -0.04051905 150.89579186 0.21115401 0.20868323 0.03889864 0.03593848 0.05568805
0.42682594 0.36510115 0.00456064 -0.0042749 -0.03712666 152.01690695 0.26099154 0.24275883 0.04002339 0.0360947 0.05461771
0.42682594 0.36510115 0.00349399 -0.0008335 -0.03449167 151.45533995 0.20698 0.22284189 0.04198244 0.03660929 0.05465078
0.42682594 0.36510115 0.00263388 0.00285581 -0.03321076 150.41003956 0.20958955 0.20966768 0.04414234 0.03718847 0.05500735
0.42682594 0.36510115 0.00322974 0.00373622 -0.03342066 150.74740462 0.2348718 0.23333872 0.04645407 0.03912548 0.04995874
0.42682594 0.36510115 0.00531443 0.00161445 -0.03412917 150.04865877 0.19691677 0.20937724 0.04720011 0.04124487 0.05617152
0.42682594 0.36510115 0.00706046 -0.00065561 -0.03506678 149.33204613 0.19038485 0.18970534 0.04881759 0.04377115 0.05504708
0.42682594 0.36510115 0.00648834 -0.00257447 -0.0367061 149.00033557 0.22369513 0.22303204 0.05104995 0.04597392 0.05868593
0.42682594 0.36510115 0.00517153 -0.00227777 -0.03548817 150.12494796 0.13792245 0.18698575 0.05197681 0.04629474 0.05824979
0.42682594 0.36510115 0.00430578 -0.00099578 -0.03646401 150.02146513 0.12168528 0.17608302 0.05097694 0.04497689 0.05515769
0.42682594 0.36510115 0.00442844 -0.00070833 -0.03844476 149.82836848 0.22345794 0.20531139 0.04897907 0.04321207 0.0532304 
0.42682594 0.36510115 0.00490458 0.00008451 -0.04079286 149.01771707 0.22371512 0.23982343 0.04840438 0.04269774 0.06105821
0.42682594 0.36510115 0.00742012 0.00266835 -0.0397782 149.40100401 0.19033281 0.18958764 0.05006271 0.04454274 0.05477975
0.42682594 0.36510115 0.00970341 0.00308303 -0.03757731 151.39022426 0.18781304 0.22116493 0.05031689 0.0454104 0.05649357
0.42682594 0.36510115 0.01067874 0.00305205 -0.03593018 151.77430613 0.25178683 0.25060779 0.04978812 0.04530029 0.0534092 
0.42682594 0.36510115 0.01065987 0.00285058 -0.03681338 151.43348375 0.20077777 0.23380051 0.04958773 0.0450784 0.05488941
0.42726857 0.36906028 0.01071929 -0.00010791 -0.03716136 149.59959893 0.19917332 0.21568449 0.04908366 0.04480086 0.05654917
0.42748989 0.36907261 0.01023323 -0.00795676 -0.03421603 149.94052154 0.1912431 0.1748051 0.04632325 0.04263815 0.05180799
0.42748989 0.36907261 0.00951037 -0.01612677 -0.02825066 151.2676436 0.22540201 0.22318342 0.04186201 0.03819917 0.05563134
0.42726925 0.36906032 0.01061307 -0.01747915 -0.02326212 150.52846907 0.23601905 0.2353116 0.03964943 0.0358159 0.06137093
0.42748989 0.36907261 0.01134479 -0.01732739 -0.01986987 150.70321828 0.21947569 0.23448438 0.03904307 0.03500534 0.05628863
0.42748989 0.36907261 0.01107104 -0.01869924 -0.01703769 150.66851031 0.19014805 0.22189581 0.0394287 0.03493946 0.05208124
0.42682663 0.36510118 0.01200127 -0.01571533 -0.01513867 152.03900815 0.25457215 0.27139022 0.04047485 0.03555003 0.05635983
0.42682594 0.36510115 0.0125162 -0.01321774 -0.01316358 151.87040528 0.23927355 0.25527186 0.04076596 0.03573398 0.05439947
0.42726857 0.36906028 0.01144347 -0.01381383 -0.01357097 151.1667953 0.2388257 0.25822835 0.0398762 0.03514581 0.06251399
0.42815315 0.37304404 0.00912514 -0.02198721 -0.01897139 149.26721006 0.22458476 0.24068847 0.03847653 0.03415004 0.05574757
0.42815384 0.37304408 0.00682209 -0.02895337 -0.02573655 149.53086638 0.22188184 0.22120009 0.03753186 0.03368052 0.05598219
0.42771121 0.36908495 0.00687124 -0.0290923 -0.02609346 151.58792828 0.27373376 0.27385262 0.03742662 0.03377997 0.05320731
0.42682663 0.36510118 0.00786849 -0.02154915 -0.01991741 154.74107406 0.25869169 0.28742806 0.03782588 0.03391085 0.05254487
0.42793183 0.37303171 0.00817275 -0.02034267 -0.01779255 149.4982943 0.22250762 0.20503722 0.03774878 0.0337923 0.06705701
0.42815384 0.37304408 0.00636795 -0.02591659 -0.02193029 148.41650852 0.35633086 0.38972335 0.0372122 0.03343249 0.05499016
0.42771121 0.36908495 0.00526284 -0.02842314 -0.02582632 150.14812686 0.32364794 0.33846734 0.03767639 0.03362569 0.05994318
0.42682663 0.36510118 0.00851948 -0.01590563 -0.02074272 152.14578535 0.25840229 0.2729089 0.04048282 0.03524612 0.05738112
0.42682594 0.36510115 0.01112422 -0.0032391 -0.0168047 152.36823816 0.31019915 0.29158858 0.0435835 0.03740304 0.05195749
0.42682594 0.36510115 0.01203757 0.00206609 -0.01883249 151.82219864 0.26266718 0.25748636 0.04549285 0.03901098 0.05593 
0.42682594 0.36510115 0.0119535 0.00268298 -0.02064833 151.12504756 0.2723849 0.25821146 0.04624676 0.03938793 0.05517387
0.42682594 0.36510115 0.01251961 0.00234833 -0.02130334 151.86474245 0.27207089 0.27020621 0.04615407 0.03893908 0.04913254
